customer_id,company_name,document,company_size,region_id,campaign_id,seller_id,signup_date
5912,NovaSaaS Cliente 05912,40595826000173,Small,SP,4,24,2024-10-14
5913,NovaSaaS Cliente 05913,65401682000178,Small,RJ,1,16,2025-04-16
5914,NovaSaaS Cliente 05914,68078007000183,Micro,CE,6,9,2024-01-04
5915,NovaSaaS Cliente 05915,97062223000176,Small,RS,3,33,2025-06-03
5916,NovaSaaS Cliente 05916,38612296000190,Medium,SP,4,35,2025-09-11
5917,NovaSaaS Cliente 05917,84408114000152,Small,SP,2,12,2025-01-19
5918,NovaSaaS Cliente 05918,15386210000194,Micro,SP,4,30,2024-11-22
5919,NovaSaaS Cliente 05919,58647267000145,Medium,SC,6,34,2024-03-08
5920,NovaSaaS Cliente 05920,64638923000116,Small,SC,1,17,2025-06-13
5921,NovaSaaS Cliente 05921,84314796000126,Micro,SP,2,23,2025-11-20
5922,NovaSaaS Cliente 05922,33188846000159,Micro,BA,4,39,2025-10-04
5923,NovaSaaS Cliente 05923,69787884000111,Small,RS,5,25,2025-02-05
5924,NovaSaaS Cliente 05924,62290475000124,Small,DF,3,28,2024-01-26
5925,NovaSaaS Cliente 05925,95868597000143,Medium,PR,1,37,2024-07-28
5926,NovaSaaS Cliente 05926,54138717000165,Micro,RJ,4,38,2024-07-10
5927,NovaSaaS Cliente 05927,24105621000124,Medium,SP,3,32,2024-01-06
5928,NovaSaaS Cliente 05928,96314915000161,Small,GO,1,30,2024-03-27
5929,NovaSaaS Cliente 05929,30414996000169,Medium,SP,3,9,2025-02-24
5930,NovaSaaS Cliente 05930,90363559000177,Medium,RJ,3,29,2024-03-12
5931,NovaSaaS Cliente 05931,46020153000168,Small,PR,2,15,2024-01-29
5932,NovaSaaS Cliente 05932,90606302000132,Micro,SC,1,9,2025-11-22
5933,NovaSaaS Cliente 05933,81128867000198,Small,SC,5,40,2025-03-18
5934,NovaSaaS Cliente 05934,41065686000189,Enterprise,BA,1,17,2025-08-11
5935,NovaSaaS Cliente 05935,11994485000143,Enterprise,SP,2,26,2024-06-30
5936,NovaSaaS Cliente 05936,34883362000112,Micro,BA,4,26,2024-09-23
5937,NovaSaaS Cliente 05937,64244907000157,Medium,CE,1,25,2025-03-22
5938,NovaSaaS Cliente 05938,44133021000187,Small,SP,1,34,2025-05-17
5939,NovaSaaS Cliente 05939,32341868000183,Micro,SP,6,33,2024-09-26
5940,NovaSaaS Cliente 05940,67221796000189,Medium,DF,3,37,2025-11-03
5941,NovaSaaS Cliente 05941,10627426000196,Small,RJ,1,36,2025-05-29
5942,NovaSaaS Cliente 05942,10204115000173,Small,MG,1,4,2024-06-10
5943,NovaSaaS Cliente 05943,77728053000124,Medium,RJ,1,17,2024-03-12
5944,NovaSaaS Cliente 05944,13171271000113,Small,PR,4,29,2024-01-11
5945,NovaSaaS Cliente 05945,21652641000123,Medium,BA,2,34,2025-09-09
5946,NovaSaaS Cliente 05946,97046849000127,Small,BA,1,11,2025-08-25
5947,NovaSaaS Cliente 05947,82474218000115,Micro,RJ,5,34,2024-12-16
5948,NovaSaaS Cliente 05948,68891695000150,Small,SP,4,29,2025-06-12
5949,NovaSaaS Cliente 05949,58631809000179,Enterprise,PR,5,21,2025-10-07
5950,NovaSaaS Cliente 05950,28881397000110,Small,MG,4,13,2024-04-27
5951,NovaSaaS Cliente 05951,29879734000181,Micro,SC,5,24,2025-12-17
5952,NovaSaaS Cliente 05952,63226584000192,Medium,SC,2,23,2024-12-23
5953,NovaSaaS Cliente 05953,85099355000123,Enterprise,GO,1,12,2024-11-16
5954,NovaSaaS Cliente 05954,15201723000111,Large,SP,1,22,2024-04-27
5955,NovaSaaS Cliente 05955,27019082000152,Small,SP,1,23,2025-05-06
5956,NovaSaaS Cliente 05956,11482962000187,Small,PE,5,35,2025-03-16
5957,NovaSaaS Cliente 05957,53061035000175,Small,SC,3,8,2024-01-22
5958,NovaSaaS Cliente 05958,88552381000113,Medium,SP,1,27,2025-04-18
5959,NovaSaaS Cliente 05959,49048499000169,Large,GO,1,4,2024-04-13
5960,NovaSaaS Cliente 05960,99709289000182,Medium,RS,4,10,2024-07-21
5961,NovaSaaS Cliente 05961,29525289000134,Small,PR,2,34,2025-03-23
5962,NovaSaaS Cliente 05962,81946768000168,Micro,BA,5,26,2025-07-24
5963,NovaSaaS Cliente 05963,32467571000153,Small,SC,6,10,2024-04-08
5964,NovaSaaS Cliente 05964,93604213000128,Micro,RJ,4,26,2024-12-12
5965,NovaSaaS Cliente 05965,39678295000190,Micro,SP,1,39,2024-07-27
5966,NovaSaaS Cliente 05966,70559674000129,Small,MG,4,15,2025-05-31
5967,NovaSaaS Cliente 05967,35830220000184,Medium,MG,3,30,2025-08-28
5968,NovaSaaS Cliente 05968,35224681000172,Large,BA,5,11,2025-04-12
5969,NovaSaaS Cliente 05969,54619535000129,Medium,MG,1,15,2025-08-04
5970,NovaSaaS Cliente 05970,43138573000173,Large,SP,4,37,2024-11-25
5971,NovaSaaS Cliente 05971,82190083000112,Medium,RS,3,5,2025-03-13
5972,NovaSaaS Cliente 05972,91504100000131,Medium,SP,2,7,2024-08-01
5973,NovaSaaS Cliente 05973,68390518000135,Micro,CE,2,3,2025-12-23
5974,NovaSaaS Cliente 05974,34091943000189,Medium,BA,1,6,2024-05-29
5975,NovaSaaS Cliente 05975,73086293000191,Micro,SC,5,32,2025-11-04
5976,NovaSaaS Cliente 05976,11877674000134,Micro,MG,1,24,2025-06-29
5977,NovaSaaS Cliente 05977,14373708000152,Micro,SP,2,5,2025-12-22
5978,NovaSaaS Cliente 05978,51551338000197,Medium,RS,3,13,2025-04-14
5979,NovaSaaS Cliente 05979,30786487000169,Medium,SP,2,33,2024-09-14
5980,NovaSaaS Cliente 05980,99489239000116,Large,SC,4,21,2024-07-24
5981,NovaSaaS Cliente 05981,50068200000144,Enterprise,SP,2,29,2024-05-11
5982,NovaSaaS Cliente 05982,12365146000147,Large,SC,3,11,2025-12-07
5983,NovaSaaS Cliente 05983,32821536000137,Micro,SP,1,38,2024-03-18
5984,NovaSaaS Cliente 05984,29137500000156,Large,SP,2,15,2025-08-15
5985,NovaSaaS Cliente 05985,45859758000175,Medium,MG,3,39,2025-05-25
5986,NovaSaaS Cliente 05986,41808856000171,Large,BA,5,17,2024-04-02
5987,NovaSaaS Cliente 05987,57467397000141,Micro,SP,1,30,2025-10-31
5988,NovaSaaS Cliente 05988,84115831000175,Micro,PR,2,23,2024-04-28
5989,NovaSaaS Cliente 05989,57332650000157,Large,PE,1,25,2024-04-27
5990,NovaSaaS Cliente 05990,78736318000178,Micro,PR,1,4,2025-02-01
5991,NovaSaaS Cliente 05991,74105241000120,Small,SC,2,32,2024-03-16
5992,NovaSaaS Cliente 05992,30702656000146,Small,SP,5,18,2024-03-15
5993,NovaSaaS Cliente 05993,61778043000145,Micro,SP,2,11,2025-04-01
5994,NovaSaaS Cliente 05994,84579121000141,Micro,SP,1,28,2025-12-05
5995,NovaSaaS Cliente 05995,58972561000172,Enterprise,DF,6,31,2024-02-08
5996,NovaSaaS Cliente 05996,43974822000159,Large,SP,4,29,2025-04-11
5997,NovaSaaS Cliente 05997,75408963000144,Large,SP,2,38,2025-03-15
5998,NovaSaaS Cliente 05998,97377911000157,Small,SP,4,11,2024-02-18
5999,NovaSaaS Cliente 05999,80782898000172,Micro,PE,3,8,2024-04-19
6000,NovaSaaS Cliente 06000,83286827000170,Small,MG,5,22,2024-11-20
6001,NovaSaaS Cliente 06001,58489523000177,Small,PE,1,14,2025-05-21
6002,NovaSaaS Cliente 06002,51992619000185,Micro,MG,3,16,2024-06-11
6003,NovaSaaS Cliente 06003,55158872000175,Medium,PE,4,26,2024-11-13
6004,NovaSaaS Cliente 06004,28602145000126,Enterprise,GO,6,2,2024-12-24
6005,NovaSaaS Cliente 06005,60831713000185,Small,MG,3,18,2025-06-04
6006,NovaSaaS Cliente 06006,76055467000139,Small,DF,1,18,2024-06-29
6007,NovaSaaS Cliente 06007,87034943000169,Small,GO,6,1,2025-05-18
6008,NovaSaaS Cliente 06008,60076250000198,Micro,SP,2,27,2025-08-31
6009,NovaSaaS Cliente 06009,80124425000136,Micro,SC,3,34,2025-03-01
6010,NovaSaaS Cliente 06010,15851599000134,Small,RS,1,38,2025-06-11
6011,NovaSaaS Cliente 06011,25901176000126,Small,CE,5,38,2024-05-02
6012,NovaSaaS Cliente 06012,57037647000197,Small,RS,3,5,2025-10-24
6013,NovaSaaS Cliente 06013,68413854000147,Large,RS,6,10,2024-08-08
6014,NovaSaaS Cliente 06014,32338978000179,Micro,SP,3,18,2024-05-24
6015,NovaSaaS Cliente 06015,59380604000114,Micro,PE,1,24,2025-02-04
6016,NovaSaaS Cliente 06016,51949460000126,Micro,SP,5,38,2024-10-08
6017,NovaSaaS Cliente 06017,54820366000115,Micro,RS,1,11,2024-12-03
6018,NovaSaaS Cliente 06018,29215514000182,Small,SP,2,19,2025-08-11
6019,NovaSaaS Cliente 06019,25210468000119,Medium,BA,6,28,2025-01-26
6020,NovaSaaS Cliente 06020,29877926000192,Large,PE,6,36,2024-09-30
6021,NovaSaaS Cliente 06021,95324306000169,Medium,SP,5,28,2025-08-07
6022,NovaSaaS Cliente 06022,80244298000190,Small,PE,1,28,2024-10-04
6023,NovaSaaS Cliente 06023,36628488000146,Micro,PE,4,40,2025-12-01
6024,NovaSaaS Cliente 06024,12504320000156,Small,SP,3,35,2025-12-21
6025,NovaSaaS Cliente 06025,93324535000112,Small,MG,2,35,2024-12-09
6026,NovaSaaS Cliente 06026,74034362000151,Large,SP,2,31,2025-07-17
6027,NovaSaaS Cliente 06027,96851744000162,Small,SP,2,14,2025-06-01
6028,NovaSaaS Cliente 06028,46475466000118,Micro,PE,2,3,2025-09-21
6029,NovaSaaS Cliente 06029,60479272000197,Small,SP,3,32,2024-12-03
6030,NovaSaaS Cliente 06030,11157437000110,Micro,RS,1,31,2024-10-24
6031,NovaSaaS Cliente 06031,90129215000133,Large,SP,5,25,2024-07-21
6032,NovaSaaS Cliente 06032,64703118000164,Micro,SP,5,6,2025-03-04
6033,NovaSaaS Cliente 06033,53206009000154,Micro,SC,2,39,2025-03-26
6034,NovaSaaS Cliente 06034,71919514000131,Micro,RJ,6,30,2024-11-25
6035,NovaSaaS Cliente 06035,26174012000197,Medium,CE,5,27,2024-08-14
6036,NovaSaaS Cliente 06036,10779446000126,Small,SP,5,17,2024-11-25
6037,NovaSaaS Cliente 06037,75647933000160,Medium,SC,5,3,2025-01-02
6038,NovaSaaS Cliente 06038,38999113000120,Small,BA,2,28,2024-04-03
6039,NovaSaaS Cliente 06039,43020637000114,Micro,SC,5,16,2025-04-27
6040,NovaSaaS Cliente 06040,59824038000153,Large,RS,1,3,2025-09-07
6041,NovaSaaS Cliente 06041,92779389000181,Micro,SP,6,3,2024-08-23
6042,NovaSaaS Cliente 06042,52280317000157,Micro,BA,3,5,2024-10-12
6043,NovaSaaS Cliente 06043,72039046000136,Small,PR,4,11,2024-03-08
6044,NovaSaaS Cliente 06044,64085959000111,Micro,PE,2,5,2025-03-01
6045,NovaSaaS Cliente 06045,94489422000193,Micro,SP,1,6,2024-11-08
6046,NovaSaaS Cliente 06046,90059749000128,Medium,SP,1,16,2025-09-18
6047,NovaSaaS Cliente 06047,80938973000161,Small,MG,1,2,2025-10-25
6048,NovaSaaS Cliente 06048,98504452000111,Micro,MG,2,7,2025-07-19
6049,NovaSaaS Cliente 06049,45757985000118,Small,SP,2,16,2024-06-02
6050,NovaSaaS Cliente 06050,95145600000125,Medium,SP,6,1,2024-05-24
6051,NovaSaaS Cliente 06051,20108247000195,Micro,SP,5,9,2024-12-21
6052,NovaSaaS Cliente 06052,57767829000119,Micro,SP,3,36,2025-03-28
6053,NovaSaaS Cliente 06053,45734806000147,Small,SP,5,17,2024-01-24
6054,NovaSaaS Cliente 06054,82115650000129,Small,PE,3,31,2024-12-28
6055,NovaSaaS Cliente 06055,20458375000176,Enterprise,GO,6,18,2024-03-04
6056,NovaSaaS Cliente 06056,48796120000121,Small,MG,4,23,2024-07-09
6057,NovaSaaS Cliente 06057,48542583000147,Micro,SP,4,6,2024-09-19
6058,NovaSaaS Cliente 06058,30773061000127,Small,RJ,1,29,2024-01-30
6059,NovaSaaS Cliente 06059,18636533000184,Medium,PE,5,11,2024-07-10
6060,NovaSaaS Cliente 06060,10959653000155,Micro,GO,5,13,2025-04-05
6061,NovaSaaS Cliente 06061,11694509000181,Small,SP,1,11,2025-12-30
6062,NovaSaaS Cliente 06062,45876252000197,Micro,SP,1,29,2025-07-24
6063,NovaSaaS Cliente 06063,14884955000139,Large,RJ,5,27,2024-08-11
6064,NovaSaaS Cliente 06064,45510179000116,Medium,MG,6,21,2025-11-19
6065,NovaSaaS Cliente 06065,49366857000150,Small,SP,3,14,2024-11-17
6066,NovaSaaS Cliente 06066,50084735000157,Enterprise,RS,1,4,2024-09-16
6067,NovaSaaS Cliente 06067,27248992000131,Enterprise,SP,2,34,2025-09-11
6068,NovaSaaS Cliente 06068,54884375000167,Micro,SP,1,27,2024-10-18
6069,NovaSaaS Cliente 06069,51125254000198,Small,BA,5,23,2025-06-24
6070,NovaSaaS Cliente 06070,68131299000114,Small,BA,1,40,2024-04-29
6071,NovaSaaS Cliente 06071,42456745000114,Micro,SP,2,4,2024-08-30
6072,NovaSaaS Cliente 06072,88768677000183,Small,BA,3,11,2025-12-20
6073,NovaSaaS Cliente 06073,51920940000133,Micro,SP,4,37,2024-06-27
6074,NovaSaaS Cliente 06074,74716189000126,Enterprise,RJ,5,1,2025-09-13
6075,NovaSaaS Cliente 06075,79315512000187,Small,SP,2,13,2024-12-06
6076,NovaSaaS Cliente 06076,26176937000157,Medium,SP,1,31,2025-12-01
6077,NovaSaaS Cliente 06077,23911092000164,Small,SP,1,23,2024-10-31
6078,NovaSaaS Cliente 06078,70734247000110,Micro,RS,4,12,2024-12-28
6079,NovaSaaS Cliente 06079,95032929000133,Large,CE,1,14,2024-10-15
6080,NovaSaaS Cliente 06080,51716932000133,Micro,SP,4,17,2024-06-02
6081,NovaSaaS Cliente 06081,91472497000177,Micro,SP,2,11,2025-09-08
6082,NovaSaaS Cliente 06082,99077936000144,Small,RJ,2,1,2025-02-22
6083,NovaSaaS Cliente 06083,60629155000161,Medium,MG,1,25,2025-01-04
6084,NovaSaaS Cliente 06084,30701637000192,Small,PE,5,3,2024-09-28
6085,NovaSaaS Cliente 06085,87780760000197,Micro,SP,4,29,2025-07-18
6086,NovaSaaS Cliente 06086,51147140000121,Small,SC,3,29,2024-09-11
6087,NovaSaaS Cliente 06087,24294903000159,Micro,PR,2,38,2024-06-22
6088,NovaSaaS Cliente 06088,83660172000172,Micro,PE,2,39,2024-03-01
6089,NovaSaaS Cliente 06089,75928770000179,Small,RJ,2,38,2025-09-30
6090,NovaSaaS Cliente 06090,85850406000191,Micro,SP,5,24,2024-02-23
6091,NovaSaaS Cliente 06091,42676763000174,Small,SP,2,4,2025-09-09
6092,NovaSaaS Cliente 06092,35068538000171,Medium,RS,1,34,2024-10-03
6093,NovaSaaS Cliente 06093,14987822000114,Medium,PR,6,37,2024-01-02
6094,NovaSaaS Cliente 06094,27981033000158,Micro,SC,3,9,2025-11-08
6095,NovaSaaS Cliente 06095,91950962000163,Small,SP,1,15,2025-06-25
6096,NovaSaaS Cliente 06096,60516238000171,Micro,SP,1,3,2025-06-12
6097,NovaSaaS Cliente 06097,89772171000161,Enterprise,SC,2,14,2025-02-04
6098,NovaSaaS Cliente 06098,76410188000146,Micro,SP,3,14,2025-07-09
6099,NovaSaaS Cliente 06099,99557311000153,Micro,GO,6,35,2024-04-07
6100,NovaSaaS Cliente 06100,90369417000196,Small,PE,1,9,2024-06-20
6101,NovaSaaS Cliente 06101,89443249000139,Micro,SP,2,6,2025-02-01
6102,NovaSaaS Cliente 06102,43601955000179,Micro,SC,1,25,2025-06-20
6103,NovaSaaS Cliente 06103,93586393000164,Micro,SP,2,29,2025-03-06
6104,NovaSaaS Cliente 06104,79957143000149,Medium,GO,5,39,2024-10-24
6105,NovaSaaS Cliente 06105,87135754000146,Small,SC,1,32,2025-05-06
6106,NovaSaaS Cliente 06106,65971858000157,Medium,RJ,6,10,2024-02-13
6107,NovaSaaS Cliente 06107,85271166000181,Medium,RS,1,28,2025-01-06
6108,NovaSaaS Cliente 06108,85533261000120,Small,SP,4,37,2024-10-15
6109,NovaSaaS Cliente 06109,32101313000191,Large,SP,3,34,2024-12-30
6110,NovaSaaS Cliente 06110,21725770000178,Medium,SP,3,22,2024-04-05
6111,NovaSaaS Cliente 06111,67088112000141,Medium,RJ,5,12,2025-10-22
6112,NovaSaaS Cliente 06112,13414732000110,Medium,SP,3,5,2025-09-16
6113,NovaSaaS Cliente 06113,90304631000119,Small,DF,5,14,2025-11-20
6114,NovaSaaS Cliente 06114,77041558000122,Small,MG,3,22,2025-09-06
6115,NovaSaaS Cliente 06115,45724507000119,Small,CE,4,39,2025-04-30
6116,NovaSaaS Cliente 06116,67329835000119,Micro,SP,1,19,2024-07-29
6117,NovaSaaS Cliente 06117,66364900000195,Small,CE,4,29,2024-03-24
6118,NovaSaaS Cliente 06118,76772383000168,Micro,RS,5,30,2025-03-23
6119,NovaSaaS Cliente 06119,91551523000183,Micro,RS,4,19,2025-11-22
6120,NovaSaaS Cliente 06120,75967328000160,Large,PE,5,30,2024-09-22
6121,NovaSaaS Cliente 06121,45103385000165,Medium,PR,6,35,2025-12-26
6122,NovaSaaS Cliente 06122,19592426000188,Small,RS,1,26,2024-04-22
6123,NovaSaaS Cliente 06123,89657964000133,Small,GO,4,29,2024-07-26
6124,NovaSaaS Cliente 06124,78134324000171,Small,SP,5,27,2025-04-19
6125,NovaSaaS Cliente 06125,86853672000190,Large,SP,1,40,2024-12-26
6126,NovaSaaS Cliente 06126,76927646000193,Medium,DF,1,25,2025-07-09
6127,NovaSaaS Cliente 06127,39259643000149,Small,CE,1,5,2024-09-09
6128,NovaSaaS Cliente 06128,23410841000186,Small,PR,5,10,2025-07-20
6129,NovaSaaS Cliente 06129,34968213000154,Small,PE,6,12,2024-08-08
6130,NovaSaaS Cliente 06130,24647795000132,Medium,CE,5,38,2024-04-19
6131,NovaSaaS Cliente 06131,70753768000132,Enterprise,MG,2,1,2025-02-19
6132,NovaSaaS Cliente 06132,50658985000164,Small,SP,4,9,2025-01-09
6133,NovaSaaS Cliente 06133,33209966000153,Small,PR,1,28,2025-02-18
6134,NovaSaaS Cliente 06134,12698077000156,Small,RJ,6,24,2024-01-18
6135,NovaSaaS Cliente 06135,19499229000174,Small,SP,6,1,2024-10-27
6136,NovaSaaS Cliente 06136,86429811000145,Enterprise,DF,3,31,2024-03-06
6137,NovaSaaS Cliente 06137,89425786000144,Medium,BA,1,2,2025-08-11
6138,NovaSaaS Cliente 06138,88573946000156,Small,PE,6,4,2024-02-29
6139,NovaSaaS Cliente 06139,59834110000146,Small,SC,5,33,2025-11-12
6140,NovaSaaS Cliente 06140,94169561000172,Small,SP,6,19,2024-02-11
6141,NovaSaaS Cliente 06141,54918334000180,Micro,SC,3,23,2025-03-22
6142,NovaSaaS Cliente 06142,51629024000187,Small,RS,2,2,2024-08-31
6143,NovaSaaS Cliente 06143,52694393000182,Medium,SC,2,7,2024-03-21
6144,NovaSaaS Cliente 06144,32870073000160,Medium,SP,3,10,2024-09-18
6145,NovaSaaS Cliente 06145,65215302000156,Micro,PE,5,15,2024-01-30
6146,NovaSaaS Cliente 06146,50405601000110,Medium,SP,1,26,2025-05-25
6147,NovaSaaS Cliente 06147,97719189000129,Medium,MG,4,16,2025-09-28
6148,NovaSaaS Cliente 06148,25478325000182,Micro,PR,5,37,2024-08-29
6149,NovaSaaS Cliente 06149,16903383000177,Medium,DF,1,9,2024-11-16
6150,NovaSaaS Cliente 06150,41602583000174,Small,RJ,3,13,2024-04-12
6151,NovaSaaS Cliente 06151,29399491000172,Medium,SP,5,4,2024-12-18
6152,NovaSaaS Cliente 06152,99271411000154,Micro,DF,3,34,2025-11-23
6153,NovaSaaS Cliente 06153,60272042000164,Micro,DF,3,25,2025-01-28
6154,NovaSaaS Cliente 06154,42374586000159,Small,SP,5,21,2025-10-01
6155,NovaSaaS Cliente 06155,67846701000112,Micro,PE,1,33,2025-07-24
6156,NovaSaaS Cliente 06156,50780034000156,Small,GO,4,31,2024-03-31
6157,NovaSaaS Cliente 06157,28794262000151,Medium,SP,5,17,2024-02-08
6158,NovaSaaS Cliente 06158,45506737000159,Micro,BA,1,33,2024-09-22
6159,NovaSaaS Cliente 06159,35771891000189,Small,SP,1,11,2025-11-18
6160,NovaSaaS Cliente 06160,67383331000165,Enterprise,PE,1,26,2024-05-02
6161,NovaSaaS Cliente 06161,83491173000111,Small,SP,4,18,2024-02-02
6162,NovaSaaS Cliente 06162,33631938000126,Small,RS,2,17,2025-12-02
6163,NovaSaaS Cliente 06163,65919399000140,Small,PE,2,26,2024-05-24
6164,NovaSaaS Cliente 06164,73763186000193,Micro,SP,4,24,2024-09-17
6165,NovaSaaS Cliente 06165,43300973000139,Micro,BA,3,38,2025-07-24
6166,NovaSaaS Cliente 06166,53878207000153,Medium,SP,3,28,2024-03-12
6167,NovaSaaS Cliente 06167,42293500000140,Small,SP,5,17,2024-05-05
6168,NovaSaaS Cliente 06168,43561446000153,Small,GO,2,35,2025-06-15
6169,NovaSaaS Cliente 06169,50159488000150,Micro,GO,5,39,2024-01-05
6170,NovaSaaS Cliente 06170,67032394000153,Large,BA,3,22,2025-06-04
6171,NovaSaaS Cliente 06171,30629304000176,Micro,GO,2,11,2025-01-31
6172,NovaSaaS Cliente 06172,89258907000145,Medium,SP,1,35,2024-06-25
6173,NovaSaaS Cliente 06173,57030390000194,Small,PR,4,26,2025-03-24
6174,NovaSaaS Cliente 06174,38417200000129,Small,CE,3,16,2024-08-22
6175,NovaSaaS Cliente 06175,41154097000150,Micro,GO,5,17,2025-11-24
6176,NovaSaaS Cliente 06176,49944462000163,Micro,RJ,3,31,2024-10-30
6177,NovaSaaS Cliente 06177,34884014000158,Small,RJ,5,26,2025-07-01
6178,NovaSaaS Cliente 06178,95224659000136,Medium,RS,2,25,2024-07-14
6179,NovaSaaS Cliente 06179,39189522000124,Micro,SP,4,32,2025-09-01
6180,NovaSaaS Cliente 06180,43986899000196,Small,PE,2,4,2024-07-30
6181,NovaSaaS Cliente 06181,63611340000169,Small,SP,1,14,2025-01-06
6182,NovaSaaS Cliente 06182,63673019000139,Micro,PR,3,21,2025-08-08
6183,NovaSaaS Cliente 06183,80869686000140,Small,SP,1,11,2025-11-07
6184,NovaSaaS Cliente 06184,81506416000197,Micro,BA,1,31,2025-07-03
6185,NovaSaaS Cliente 06185,10978386000124,Small,DF,2,11,2025-05-02
6186,NovaSaaS Cliente 06186,78777943000120,Micro,PR,6,27,2025-05-21
6187,NovaSaaS Cliente 06187,74608179000131,Small,DF,5,18,2024-10-23
6188,NovaSaaS Cliente 06188,62719315000168,Small,MG,6,23,2025-05-17
6189,NovaSaaS Cliente 06189,38528807000186,Small,SP,1,1,2025-02-24
6190,NovaSaaS Cliente 06190,91635045000129,Small,PE,1,32,2025-01-16
6191,NovaSaaS Cliente 06191,76439765000169,Large,SP,1,11,2024-08-17
6192,NovaSaaS Cliente 06192,33155866000182,Small,SP,4,37,2024-09-13
6193,NovaSaaS Cliente 06193,37469817000132,Medium,RS,6,39,2024-03-31
6194,NovaSaaS Cliente 06194,73941013000120,Micro,SP,2,6,2025-06-10
6195,NovaSaaS Cliente 06195,92588887000144,Small,GO,3,2,2024-01-17
6196,NovaSaaS Cliente 06196,54148705000170,Micro,PR,1,11,2024-03-26
6197,NovaSaaS Cliente 06197,89127971000178,Small,SP,3,13,2024-08-02
6198,NovaSaaS Cliente 06198,44390303000176,Medium,RJ,5,40,2024-04-13
6199,NovaSaaS Cliente 06199,45564736000155,Medium,SP,4,4,2025-07-02
6200,NovaSaaS Cliente 06200,71734707000158,Small,BA,4,10,2024-04-02
6201,NovaSaaS Cliente 06201,14548391000113,Medium,SP,3,8,2024-11-29
6202,NovaSaaS Cliente 06202,22502964000117,Micro,CE,2,34,2025-06-19
6203,NovaSaaS Cliente 06203,75558250000127,Micro,SP,2,28,2025-03-06
6204,NovaSaaS Cliente 06204,31787694000137,Medium,SP,5,22,2025-03-08
6205,NovaSaaS Cliente 06205,25757115000187,Micro,SC,4,34,2024-09-08
6206,NovaSaaS Cliente 06206,18014745000127,Micro,RJ,2,16,2024-11-25
6207,NovaSaaS Cliente 06207,30236902000117,Large,PR,3,11,2025-07-14
6208,NovaSaaS Cliente 06208,32542381000126,Enterprise,SC,1,30,2024-12-14
6209,NovaSaaS Cliente 06209,40704517000123,Small,SP,1,36,2025-05-26
6210,NovaSaaS Cliente 06210,94449658000179,Small,PR,1,31,2025-08-27
6211,NovaSaaS Cliente 06211,68015664000162,Medium,GO,5,1,2024-06-28
6212,NovaSaaS Cliente 06212,72398223000193,Micro,SP,1,11,2024-03-29
6213,NovaSaaS Cliente 06213,21947354000157,Small,SC,6,40,2024-12-04
6214,NovaSaaS Cliente 06214,27340001000150,Small,RJ,2,1,2024-10-07
6215,NovaSaaS Cliente 06215,90880398000166,Large,CE,2,19,2024-04-19
6216,NovaSaaS Cliente 06216,67087820000118,Large,SP,5,32,2025-07-09
6217,NovaSaaS Cliente 06217,82868588000173,Medium,SP,1,35,2025-04-01
6218,NovaSaaS Cliente 06218,42171636000139,Micro,MG,5,28,2025-04-25
6219,NovaSaaS Cliente 06219,78270791000154,Small,RS,4,36,2025-06-02
6220,NovaSaaS Cliente 06220,87084992000128,Micro,SP,1,5,2024-11-14
6221,NovaSaaS Cliente 06221,72108620000183,Large,PE,6,12,2025-01-08
6222,NovaSaaS Cliente 06222,73630003000139,Micro,RJ,2,2,2024-06-12
6223,NovaSaaS Cliente 06223,51742748000151,Micro,GO,1,33,2025-06-18
6224,NovaSaaS Cliente 06224,37786286000121,Medium,GO,5,27,2025-11-22
6225,NovaSaaS Cliente 06225,26806686000166,Small,BA,2,37,2025-09-30
6226,NovaSaaS Cliente 06226,30234925000180,Medium,BA,4,25,2024-10-25
6227,NovaSaaS Cliente 06227,81327351000146,Micro,SC,1,25,2024-02-06
6228,NovaSaaS Cliente 06228,42823359000197,Medium,PE,6,31,2025-10-03
6229,NovaSaaS Cliente 06229,11145260000132,Micro,SP,2,18,2025-02-24
6230,NovaSaaS Cliente 06230,72169264000187,Micro,PE,1,35,2025-07-22
6231,NovaSaaS Cliente 06231,51317035000174,Small,SC,6,40,2024-08-08
6232,NovaSaaS Cliente 06232,29600928000192,Micro,PE,4,27,2025-09-21
6233,NovaSaaS Cliente 06233,62423152000175,Small,PR,5,15,2025-09-04
6234,NovaSaaS Cliente 06234,25868794000154,Micro,RS,3,26,2024-01-13
6235,NovaSaaS Cliente 06235,75523589000146,Micro,RJ,4,38,2025-02-16
6236,NovaSaaS Cliente 06236,96439471000183,Medium,MG,2,21,2024-12-14
6237,NovaSaaS Cliente 06237,21606262000184,Micro,RJ,3,31,2025-04-25
6238,NovaSaaS Cliente 06238,44464926000162,Medium,BA,2,23,2024-07-08
6239,NovaSaaS Cliente 06239,46765675000172,Medium,SP,2,18,2024-03-12
6240,NovaSaaS Cliente 06240,48649231000151,Micro,GO,1,39,2024-07-19
6241,NovaSaaS Cliente 06241,62440016000129,Medium,PE,5,15,2025-01-19
6242,NovaSaaS Cliente 06242,48399120000114,Micro,CE,1,2,2024-07-16
6243,NovaSaaS Cliente 06243,15267820000168,Small,GO,2,32,2024-12-05
6244,NovaSaaS Cliente 06244,35031242000169,Micro,MG,4,22,2024-10-11
6245,NovaSaaS Cliente 06245,78392668000169,Medium,GO,1,2,2025-05-22
