subscription_id,customer_id,plan_id,start_date,cancel_date,subscription_status,discount_pct,net_monthly_price
4492,4492,1,2024-11-11,,Active,0.2,79.92
4493,4493,3,2024-06-30,,Active,0.15,509.92
4494,4494,1,2025-07-02,2025-11-18,Cancelled,0.0,99.9
4495,4495,3,2025-03-29,,Active,0.15,509.92
4496,4496,1,2024-02-06,,Active,0.0,99.9
4497,4497,2,2024-05-01,,Active,0.2,199.92
4498,4498,4,2024-01-27,,Active,0.0,1499.9
4499,4499,3,2025-02-25,,Active,0.0,599.9
4500,4500,2,2025-10-01,,Active,0.05,237.4
4501,4501,2,2024-08-23,,Active,0.15,212.42
4502,4502,3,2024-03-21,,Active,0.2,479.92
4503,4503,4,2025-09-14,,Active,0.0,1499.9
4504,4504,3,2025-06-11,,Active,0.1,539.91
4505,4505,1,2025-02-02,,Active,0.0,99.9
4506,4506,1,2024-05-25,,Active,0.0,99.9
4507,4507,4,2025-05-06,,Active,0.0,1499.9
4508,4508,1,2024-09-24,,Active,0.1,89.91
4509,4509,1,2024-06-28,,Active,0.0,99.9
4510,4510,1,2024-08-02,2025-11-04,Cancelled,0.1,89.91
4511,4511,1,2024-02-14,,Active,0.2,79.92
4512,4512,1,2024-12-24,,Active,0.1,89.91
4513,4513,1,2025-07-04,,Active,0.0,99.9
4514,4514,3,2025-08-27,,Active,0.15,509.92
4515,4515,1,2025-06-13,,Active,0.1,89.91
4516,4516,3,2025-10-02,,Active,0.05,569.9
4517,4517,1,2025-12-05,,Active,0.2,79.92
4518,4518,3,2024-06-11,,Active,0.0,599.9
4519,4519,1,2024-11-12,,Active,0.0,99.9
4520,4520,2,2024-09-03,,Active,0.0,249.9
4521,4521,4,2025-05-15,,Active,0.0,1499.9
4522,4522,2,2025-09-03,,Active,0.0,249.9
4523,4523,3,2025-10-12,,Active,0.05,569.9
4524,4524,3,2024-03-06,,Active,0.0,599.9
4525,4525,2,2025-01-11,,Active,0.05,237.4
4526,4526,3,2024-03-26,,Active,0.0,599.9
4527,4527,3,2024-08-29,,Active,0.0,599.9
4528,4528,1,2024-12-16,2025-12-30,Cancelled,0.0,99.9
4529,4529,1,2025-03-29,,Active,0.0,99.9
4530,4530,4,2025-07-31,,Active,0.2,1199.92
4531,4531,3,2025-12-28,,Active,0.0,599.9
4532,4532,3,2024-09-02,,Active,0.0,599.9
4533,4533,1,2025-02-12,2025-10-04,Cancelled,0.0,99.9
4534,4534,1,2024-02-20,,Active,0.1,89.91
4535,4535,3,2024-03-22,,Active,0.05,569.9
4536,4536,1,2025-12-08,,Active,0.0,99.9
4537,4537,3,2025-11-16,,Active,0.0,599.9
4538,4538,1,2025-11-17,,Active,0.15,84.92
4539,4539,1,2024-07-10,,Active,0.0,99.9
4540,4540,1,2025-04-21,,Active,0.0,99.9
4541,4541,3,2024-06-16,,Active,0.0,599.9
4542,4542,2,2025-05-13,,Active,0.15,212.42
4543,4543,3,2024-12-20,,Active,0.0,599.9
4544,4544,4,2025-11-13,,Active,0.05,1424.9
4545,4545,3,2024-09-30,,Active,0.1,539.91
4546,4546,2,2025-04-15,,Active,0.0,249.9
4547,4547,2,2025-04-26,,Active,0.0,249.9
4548,4548,3,2025-07-30,,Active,0.2,479.92
4549,4549,3,2024-02-08,,Active,0.1,539.91
4550,4550,3,2024-12-04,,Active,0.2,479.92
4551,4551,2,2024-11-26,,Active,0.05,237.4
4552,4552,4,2024-06-15,,Active,0.0,1499.9
4553,4553,3,2025-08-11,,Active,0.05,569.9
4554,4554,2,2025-08-31,,Active,0.1,224.91
4555,4555,1,2024-02-29,,Active,0.05,94.9
4556,4556,4,2025-05-15,,Active,0.0,1499.9
4557,4557,1,2025-09-21,,Active,0.05,94.9
4558,4558,1,2024-07-30,,Active,0.0,99.9
4559,4559,2,2025-04-07,,Active,0.0,249.9
4560,4560,2,2025-03-31,,Active,0.0,249.9
4561,4561,3,2024-01-14,,Active,0.1,539.91
4562,4562,4,2025-08-19,,Active,0.05,1424.9
4563,4563,4,2025-07-02,,Active,0.0,1499.9
4564,4564,4,2024-07-16,,Active,0.2,1199.92
4565,4565,3,2024-08-17,,Active,0.0,599.9
4566,4566,3,2025-07-15,,Active,0.1,539.91
4567,4567,3,2025-08-09,,Active,0.0,599.9
4568,4568,1,2024-02-22,2025-09-22,Cancelled,0.0,99.9
4569,4569,2,2024-09-19,,Active,0.0,249.9
4570,4570,4,2025-04-01,,Active,0.0,1499.9
4571,4571,1,2024-04-02,2025-11-10,Cancelled,0.0,99.9
4572,4572,1,2025-12-31,,Active,0.0,99.9
4573,4573,2,2024-06-01,,Active,0.0,249.9
4574,4574,1,2025-09-25,,Active,0.0,99.9
4575,4575,2,2024-02-17,2024-03-27,Cancelled,0.0,249.9
4576,4576,1,2025-10-02,,Active,0.0,99.9
4577,4577,1,2024-01-30,,Active,0.0,99.9
4578,4578,2,2025-05-12,,Active,0.0,249.9
4579,4579,2,2024-09-20,,Active,0.05,237.4
4580,4580,1,2024-12-03,,Active,0.0,99.9
4581,4581,1,2024-03-20,,Active,0.0,99.9
4582,4582,3,2025-05-10,,Active,0.0,599.9
4583,4583,4,2025-03-30,,Active,0.0,1499.9
4584,4584,4,2024-08-22,,Active,0.0,1499.9
4585,4585,3,2024-12-11,,Active,0.0,599.9
4586,4586,2,2025-02-08,,Active,0.0,249.9
4587,4587,4,2025-05-17,,Active,0.0,1499.9
4588,4588,2,2025-01-29,,Active,0.05,237.4
4589,4589,2,2024-02-13,,Active,0.0,249.9
4590,4590,1,2025-02-01,,Active,0.15,84.92
4591,4591,1,2024-09-11,,Active,0.15,84.92
4592,4592,1,2024-10-28,,Active,0.0,99.9
4593,4593,3,2024-09-28,,Active,0.15,509.92
4594,4594,2,2024-09-14,,Active,0.05,237.4
4595,4595,2,2024-06-21,,Active,0.1,224.91
4596,4596,1,2024-08-29,2025-10-18,Cancelled,0.1,89.91
4597,4597,2,2025-06-04,,Active,0.0,249.9
4598,4598,3,2024-06-13,,Active,0.0,599.9
4599,4599,1,2025-07-08,,Active,0.1,89.91
4600,4600,2,2024-11-16,,Active,0.1,224.91
4601,4601,1,2025-03-22,,Active,0.0,99.9
4602,4602,2,2024-03-27,,Active,0.0,249.9
4603,4603,2,2024-05-31,,Active,0.05,237.4
4604,4604,2,2025-10-21,,Active,0.1,224.91
4605,4605,1,2025-08-30,2025-12-23,Cancelled,0.1,89.91
4606,4606,4,2024-02-20,,Active,0.0,1499.9
4607,4607,3,2025-10-22,,Active,0.0,599.9
4608,4608,2,2025-09-04,,Active,0.0,249.9
4609,4609,3,2024-04-10,,Active,0.0,599.9
4610,4610,2,2024-06-25,,Active,0.0,249.9
4611,4611,3,2024-05-09,2025-04-12,Cancelled,0.1,539.91
4612,4612,2,2025-09-15,,Active,0.0,249.9
4613,4613,1,2025-09-16,,Active,0.1,89.91
4614,4614,1,2025-06-10,,Active,0.0,99.9
4615,4615,1,2024-07-01,,Active,0.0,99.9
4616,4616,2,2025-11-04,,Active,0.0,249.9
4617,4617,4,2025-09-11,,Active,0.0,1499.9
4618,4618,1,2025-09-28,,Active,0.0,99.9
4619,4619,1,2024-09-20,,Active,0.0,99.9
4620,4620,1,2025-05-27,,Active,0.0,99.9
4621,4621,3,2025-05-08,,Active,0.1,539.91
4622,4622,3,2024-04-20,2025-09-05,Cancelled,0.1,539.91
4623,4623,2,2025-03-01,,Active,0.0,249.9
4624,4624,1,2025-02-05,,Active,0.0,99.9
4625,4625,1,2025-03-03,,Active,0.05,94.9
4626,4626,2,2024-09-05,,Active,0.05,237.4
4627,4627,1,2025-05-04,,Active,0.05,94.9
4628,4628,2,2025-10-09,,Active,0.1,224.91
4629,4629,2,2025-03-17,,Active,0.0,249.9
4630,4630,1,2025-09-29,,Active,0.05,94.9
4631,4631,1,2025-07-18,,Active,0.0,99.9
4632,4632,1,2024-08-17,,Active,0.0,99.9
4633,4633,1,2025-06-21,,Active,0.0,99.9
4634,4634,2,2025-05-06,2025-06-12,Cancelled,0.0,249.9
4635,4635,4,2025-11-20,,Active,0.0,1499.9
4636,4636,1,2024-09-04,,Active,0.0,99.9
4637,4637,1,2024-04-29,,Active,0.2,79.92
4638,4638,2,2025-05-10,,Active,0.0,249.9
4639,4639,1,2025-04-07,,Active,0.0,99.9
4640,4640,3,2025-03-24,,Active,0.2,479.92
4641,4641,4,2025-06-24,,Active,0.15,1274.92
4642,4642,2,2025-01-08,,Active,0.0,249.9
4643,4643,4,2024-01-23,,Active,0.05,1424.9
4644,4644,3,2025-10-04,,Active,0.1,539.91
4645,4645,4,2024-07-21,,Active,0.0,1499.9
4646,4646,3,2024-06-28,,Active,0.05,569.9
4647,4647,1,2025-08-18,,Active,0.15,84.92
4648,4648,2,2025-08-05,,Active,0.0,249.9
4649,4649,4,2025-01-04,,Active,0.0,1499.9
4650,4650,3,2025-05-19,,Active,0.1,539.91
4651,4651,3,2024-02-29,,Active,0.2,479.92
4652,4652,1,2024-07-24,2025-09-20,Cancelled,0.15,84.92
4653,4653,3,2024-06-26,,Active,0.05,569.9
4654,4654,3,2024-11-04,,Active,0.05,569.9
4655,4655,2,2024-09-18,,Active,0.05,237.4
4656,4656,3,2024-02-20,2024-11-16,Cancelled,0.0,599.9
4657,4657,1,2025-05-18,,Active,0.15,84.92
4658,4658,3,2025-03-12,,Active,0.0,599.9
4659,4659,2,2024-10-04,,Active,0.0,249.9
4660,4660,3,2025-10-11,,Active,0.0,599.9
4661,4661,4,2024-09-20,,Active,0.1,1349.91
4662,4662,2,2024-03-27,2025-12-06,Cancelled,0.0,249.9
4663,4663,2,2025-09-11,,Active,0.0,249.9
4664,4664,1,2024-04-06,,Active,0.0,99.9
4665,4665,1,2024-02-22,,Active,0.15,84.92
4666,4666,1,2024-12-12,,Active,0.2,79.92
4667,4667,1,2025-02-27,,Active,0.0,99.9
4668,4668,1,2024-07-24,2025-11-27,Cancelled,0.1,89.91
4669,4669,1,2025-09-05,,Active,0.0,99.9
4670,4670,2,2024-07-21,,Active,0.05,237.4
4671,4671,2,2025-12-05,,Active,0.0,249.9
4672,4672,1,2025-04-11,,Active,0.15,84.92
4673,4673,3,2024-05-14,2025-04-30,Cancelled,0.0,599.9
4674,4674,2,2024-10-26,,Active,0.1,224.91
4675,4675,2,2024-02-25,,Active,0.05,237.4
4676,4676,1,2025-09-09,2025-10-27,Cancelled,0.1,89.91
4677,4677,2,2025-04-18,,Active,0.0,249.9
4678,4678,2,2024-11-09,,Active,0.05,237.4
4679,4679,1,2025-05-11,,Active,0.05,94.9
4680,4680,1,2025-03-25,,Active,0.0,99.9
4681,4681,3,2025-03-14,,Active,0.0,599.9
4682,4682,1,2024-10-17,,Active,0.1,89.91
4683,4683,2,2024-09-13,,Active,0.0,249.9
4684,4684,2,2024-07-06,,Active,0.05,237.4
4685,4685,1,2025-07-28,,Active,0.2,79.92
4686,4686,2,2024-12-10,,Active,0.0,249.9
4687,4687,3,2024-12-08,,Active,0.15,509.92
4688,4688,1,2025-06-10,,Active,0.05,94.9
4689,4689,3,2025-01-23,,Active,0.05,569.9
4690,4690,2,2025-11-27,,Active,0.0,249.9
4691,4691,2,2024-06-24,,Active,0.15,212.42
4692,4692,3,2024-01-31,,Active,0.1,539.91
4693,4693,1,2024-11-03,,Active,0.1,89.91
4694,4694,2,2025-01-23,2025-08-25,Cancelled,0.15,212.42
4695,4695,4,2025-08-23,,Active,0.0,1499.9
4696,4696,2,2025-04-09,,Active,0.0,249.9
4697,4697,3,2025-11-17,,Active,0.0,599.9
4698,4698,1,2024-03-03,,Active,0.15,84.92
4699,4699,1,2025-01-27,,Active,0.15,84.92
4700,4700,3,2025-08-29,,Active,0.0,599.9
4701,4701,1,2025-01-02,,Active,0.05,94.9
4702,4702,1,2024-07-20,,Active,0.15,84.92
4703,4703,3,2025-07-15,,Active,0.0,599.9
4704,4704,2,2025-10-01,,Active,0.0,249.9
4705,4705,2,2024-07-08,,Active,0.2,199.92
4706,4706,2,2025-02-07,,Active,0.0,249.9
4707,4707,2,2025-08-11,,Active,0.0,249.9
4708,4708,2,2024-04-21,,Active,0.05,237.4
4709,4709,4,2024-01-09,,Active,0.0,1499.9
4710,4710,2,2025-06-24,,Active,0.0,249.9
4711,4711,1,2025-07-03,,Active,0.1,89.91
4712,4712,1,2024-04-24,2025-05-15,Cancelled,0.1,89.91
4713,4713,2,2025-03-12,,Active,0.1,224.91
4714,4714,3,2025-06-10,,Active,0.0,599.9
4715,4715,4,2025-12-04,,Active,0.0,1499.9
4716,4716,2,2025-08-13,,Active,0.0,249.9
4717,4717,1,2024-06-09,,Active,0.05,94.9
4718,4718,4,2025-02-24,,Active,0.0,1499.9
4719,4719,1,2025-06-19,,Active,0.2,79.92
4720,4720,3,2024-07-17,,Active,0.1,539.91
4721,4721,2,2024-04-29,,Active,0.2,199.92
4722,4722,2,2024-11-15,,Active,0.0,249.9
4723,4723,3,2025-06-09,,Active,0.05,569.9
4724,4724,1,2025-01-20,,Active,0.15,84.92
4725,4725,1,2025-03-17,,Active,0.0,99.9
4726,4726,2,2025-05-01,,Active,0.0,249.9
4727,4727,1,2025-11-29,,Active,0.0,99.9
4728,4728,2,2025-04-08,,Active,0.2,199.92
4729,4729,1,2024-04-08,,Active,0.1,89.91
4730,4730,2,2024-10-19,,Active,0.2,199.92
4731,4731,2,2024-05-04,,Active,0.0,249.9
4732,4732,2,2025-07-08,,Active,0.1,224.91
4733,4733,1,2025-12-29,,Active,0.0,99.9
4734,4734,1,2025-07-17,,Active,0.0,99.9
4735,4735,2,2024-06-28,2025-04-10,Cancelled,0.15,212.42
4736,4736,1,2025-05-24,,Active,0.0,99.9
4737,4737,2,2024-01-16,,Active,0.05,237.4
4738,4738,1,2024-07-17,2025-09-15,Cancelled,0.0,99.9
4739,4739,2,2024-08-09,2025-04-06,Cancelled,0.2,199.92
4740,4740,1,2024-12-09,,Active,0.0,99.9
4741,4741,2,2024-08-22,,Active,0.05,237.4
4742,4742,4,2024-11-12,,Active,0.1,1349.91
4743,4743,3,2024-01-08,,Active,0.0,599.9
4744,4744,2,2025-08-20,,Active,0.2,199.92
4745,4745,3,2024-10-16,,Active,0.0,599.9
4746,4746,3,2025-08-13,,Active,0.0,599.9
4747,4747,3,2024-02-12,,Active,0.05,569.9
4748,4748,3,2025-09-25,,Active,0.0,599.9
4749,4749,1,2025-04-02,,Active,0.0,99.9
4750,4750,3,2024-06-17,,Active,0.1,539.91
4751,4751,2,2025-07-04,,Active,0.1,224.91
4752,4752,2,2025-07-01,,Active,0.15,212.42
4753,4753,2,2025-06-15,,Active,0.0,249.9
4754,4754,4,2025-09-28,,Active,0.1,1349.91
4755,4755,2,2025-11-28,,Active,0.05,237.4
4756,4756,1,2024-05-01,,Active,0.15,84.92
4757,4757,1,2024-07-25,,Active,0.05,94.9
4758,4758,1,2024-01-30,,Active,0.15,84.92
4759,4759,4,2024-02-18,,Active,0.1,1349.91
4760,4760,3,2024-03-18,,Active,0.2,479.92
4761,4761,1,2025-05-20,,Active,0.05,94.9
4762,4762,1,2025-03-19,2025-12-18,Cancelled,0.0,99.9
4763,4763,1,2024-01-26,,Active,0.0,99.9
4764,4764,1,2024-11-04,,Active,0.0,99.9
4765,4765,3,2024-03-21,2024-08-24,Cancelled,0.05,569.9
4766,4766,3,2024-05-22,,Active,0.0,599.9
4767,4767,2,2024-02-10,,Active,0.0,249.9
4768,4768,1,2025-01-21,,Active,0.0,99.9
4769,4769,2,2024-02-29,,Active,0.1,224.91
4770,4770,1,2025-07-28,,Active,0.15,84.92
4771,4771,3,2025-11-12,,Active,0.0,599.9
4772,4772,2,2025-09-17,,Active,0.0,249.9
4773,4773,3,2025-08-25,,Active,0.05,569.9
4774,4774,1,2025-07-03,,Active,0.1,89.91
4775,4775,1,2025-10-27,,Active,0.1,89.91
4776,4776,1,2025-10-09,,Active,0.2,79.92
4777,4777,2,2024-06-07,,Active,0.05,237.4
4778,4778,3,2025-03-17,,Active,0.0,599.9
4779,4779,2,2024-08-11,2025-04-27,Cancelled,0.15,212.42
4780,4780,2,2025-09-03,,Active,0.0,249.9
4781,4781,1,2024-01-08,,Active,0.0,99.9
4782,4782,1,2024-10-31,,Active,0.0,99.9
4783,4783,2,2024-10-04,2024-12-24,Cancelled,0.0,249.9
4784,4784,3,2025-09-15,,Active,0.0,599.9
4785,4785,2,2024-08-03,,Active,0.0,249.9
4786,4786,2,2025-10-16,,Active,0.15,212.42
4787,4787,2,2024-12-28,,Active,0.2,199.92
4788,4788,1,2025-05-16,,Active,0.2,79.92
4789,4789,2,2025-01-22,,Active,0.1,224.91
4790,4790,4,2024-11-11,,Active,0.1,1349.91
4791,4791,2,2024-08-10,2025-06-04,Cancelled,0.0,249.9
4792,4792,2,2024-07-24,,Active,0.0,249.9
4793,4793,3,2025-04-13,,Active,0.05,569.9
4794,4794,2,2024-08-25,,Active,0.15,212.42
4795,4795,3,2025-09-23,,Active,0.0,599.9
4796,4796,2,2024-04-06,2025-11-09,Cancelled,0.0,249.9
4797,4797,1,2024-06-06,,Active,0.0,99.9
4798,4798,1,2024-02-04,2024-12-11,Cancelled,0.0,99.9
4799,4799,1,2025-09-23,,Active,0.2,79.92
4800,4800,1,2024-10-29,,Active,0.15,84.92
4801,4801,2,2024-01-26,,Active,0.0,249.9
4802,4802,2,2024-02-01,,Active,0.0,249.9
4803,4803,1,2025-11-02,,Active,0.05,94.9
4804,4804,2,2025-10-05,,Active,0.0,249.9
4805,4805,1,2024-07-21,,Active,0.05,94.9
4806,4806,1,2025-04-20,,Active,0.1,89.91
4807,4807,1,2024-07-03,,Active,0.0,99.9
4808,4808,2,2025-09-08,,Active,0.2,199.92
4809,4809,1,2025-06-06,,Active,0.0,99.9
4810,4810,2,2024-11-20,,Active,0.0,249.9
4811,4811,1,2025-11-09,,Active,0.1,89.91
4812,4812,3,2024-06-12,,Active,0.05,569.9
4813,4813,3,2025-12-29,,Active,0.05,569.9
4814,4814,1,2024-07-31,2025-11-12,Cancelled,0.05,94.9
4815,4815,2,2025-10-11,,Active,0.15,212.42
4816,4816,3,2025-09-16,,Active,0.0,599.9
4817,4817,2,2025-02-15,2025-10-30,Cancelled,0.0,249.9
4818,4818,2,2024-03-30,,Active,0.1,224.91
4819,4819,1,2025-07-03,,Active,0.0,99.9
4820,4820,1,2025-05-25,,Active,0.05,94.9
4821,4821,1,2025-09-24,,Active,0.0,99.9
4822,4822,4,2024-06-13,,Active,0.1,1349.91
4823,4823,1,2024-06-23,2025-03-14,Cancelled,0.0,99.9
4824,4824,2,2024-09-15,,Active,0.0,249.9
4825,4825,2,2024-09-26,,Active,0.0,249.9
4826,4826,1,2024-01-03,2024-08-25,Cancelled,0.1,89.91
4827,4827,2,2024-04-22,,Active,0.1,224.91
4828,4828,1,2024-12-16,,Active,0.05,94.9
4829,4829,2,2025-12-07,,Active,0.0,249.9
4830,4830,2,2024-04-03,,Active,0.0,249.9
4831,4831,2,2024-06-25,,Active,0.0,249.9
4832,4832,2,2025-09-20,,Active,0.0,249.9
4833,4833,3,2024-01-29,2024-04-30,Cancelled,0.0,599.9
4834,4834,2,2024-03-12,2025-09-01,Cancelled,0.1,224.91
4835,4835,2,2025-10-12,,Active,0.2,199.92
4836,4836,2,2024-07-02,,Active,0.1,224.91
4837,4837,2,2024-08-13,,Active,0.0,249.9
4838,4838,2,2024-01-11,,Active,0.0,249.9
4839,4839,1,2024-10-24,,Active,0.2,79.92
4840,4840,2,2025-12-26,,Active,0.1,224.91
4841,4841,1,2025-12-21,,Active,0.0,99.9
4842,4842,2,2025-04-13,,Active,0.2,199.92
4843,4843,1,2025-05-08,,Active,0.0,99.9
4844,4844,1,2025-04-15,,Active,0.0,99.9
4845,4845,4,2025-05-23,,Active,0.0,1499.9
4846,4846,4,2025-01-14,,Active,0.0,1499.9
4847,4847,1,2024-05-30,,Active,0.0,99.9
4848,4848,3,2025-09-26,,Active,0.0,599.9
4849,4849,3,2025-10-04,,Active,0.05,569.9
4850,4850,4,2024-04-15,,Active,0.2,1199.92
4851,4851,3,2024-03-10,,Active,0.2,479.92
4852,4852,2,2025-08-02,,Active,0.0,249.9
4853,4853,1,2024-02-04,,Active,0.1,89.91
4854,4854,2,2025-08-13,,Active,0.0,249.9
4855,4855,2,2025-12-18,,Active,0.1,224.91
4856,4856,3,2024-01-27,,Active,0.0,599.9
4857,4857,1,2025-08-07,,Active,0.05,94.9
4858,4858,1,2024-04-06,2025-10-22,Cancelled,0.0,99.9
4859,4859,2,2024-07-31,,Active,0.1,224.91
4860,4860,3,2025-02-03,,Active,0.05,569.9
4861,4861,3,2025-05-12,,Active,0.05,569.9
4862,4862,2,2024-03-06,,Active,0.0,249.9
4863,4863,1,2024-03-20,2025-02-20,Cancelled,0.0,99.9
4864,4864,3,2024-07-25,,Active,0.0,599.9
4865,4865,2,2025-05-13,,Active,0.0,249.9
4866,4866,2,2024-10-22,,Active,0.0,249.9
4867,4867,4,2024-07-20,,Active,0.1,1349.91
4868,4868,1,2024-04-24,2024-05-29,Cancelled,0.0,99.9
4869,4869,2,2025-12-08,,Active,0.0,249.9
4870,4870,1,2025-05-29,,Active,0.1,89.91
4871,4871,1,2025-12-21,,Active,0.05,94.9
4872,4872,2,2024-12-27,2025-05-03,Cancelled,0.05,237.4
4873,4873,2,2025-08-21,,Active,0.0,249.9
4874,4874,3,2025-04-12,,Active,0.05,569.9
4875,4875,1,2025-01-18,,Active,0.05,94.9
4876,4876,2,2024-12-12,,Active,0.0,249.9
4877,4877,3,2024-12-31,,Active,0.2,479.92
4878,4878,2,2024-10-28,2025-01-17,Cancelled,0.0,249.9
4879,4879,4,2025-04-12,,Active,0.05,1424.9
4880,4880,2,2024-12-25,,Active,0.0,249.9
4881,4881,2,2025-12-10,,Active,0.0,249.9
4882,4882,2,2025-10-19,,Active,0.0,249.9
4883,4883,1,2024-12-05,,Active,0.1,89.91
4884,4884,3,2024-10-16,,Active,0.1,539.91
4885,4885,1,2025-07-08,,Active,0.15,84.92
4886,4886,2,2025-04-14,,Active,0.0,249.9
4887,4887,1,2024-06-18,2024-11-03,Cancelled,0.05,94.9
4888,4888,2,2025-09-01,,Active,0.0,249.9
4889,4889,2,2025-05-13,,Active,0.05,237.4
4890,4890,2,2025-03-30,,Active,0.0,249.9
4891,4891,2,2025-07-25,,Active,0.1,224.91
4892,4892,2,2024-06-14,2024-08-27,Cancelled,0.05,237.4
4893,4893,3,2025-08-07,,Active,0.15,509.92
4894,4894,1,2024-03-30,,Active,0.05,94.9
4895,4895,3,2025-08-03,,Active,0.1,539.91
4896,4896,1,2025-03-07,,Active,0.0,99.9
4897,4897,2,2025-03-01,2025-08-17,Cancelled,0.0,249.9
4898,4898,1,2025-06-15,,Active,0.2,79.92
4899,4899,3,2024-08-15,,Active,0.05,569.9
4900,4900,1,2025-07-15,,Active,0.0,99.9
4901,4901,3,2024-01-19,,Active,0.2,479.92
4902,4902,2,2025-05-22,,Active,0.0,249.9
4903,4903,2,2025-08-03,,Active,0.1,224.91
4904,4904,3,2024-01-03,,Active,0.0,599.9
4905,4905,2,2025-05-22,,Active,0.0,249.9
4906,4906,2,2025-07-19,2025-11-14,Cancelled,0.0,249.9
4907,4907,1,2025-01-16,,Active,0.1,89.91
4908,4908,2,2025-03-17,,Active,0.0,249.9
4909,4909,3,2024-02-13,,Active,0.0,599.9
4910,4910,2,2025-12-23,,Active,0.0,249.9
4911,4911,2,2025-12-07,,Active,0.15,212.42
4912,4912,3,2025-07-12,,Active,0.0,599.9
4913,4913,1,2024-01-12,2025-04-09,Cancelled,0.0,99.9
4914,4914,4,2024-11-10,,Active,0.0,1499.9
4915,4915,2,2025-08-20,,Active,0.0,249.9
4916,4916,1,2025-05-09,,Active,0.05,94.9
4917,4917,2,2025-10-23,2025-12-03,Cancelled,0.15,212.42
4918,4918,1,2025-03-26,,Active,0.0,99.9
4919,4919,3,2025-06-05,,Active,0.1,539.91
4920,4920,2,2024-09-03,2025-09-07,Cancelled,0.0,249.9
4921,4921,1,2025-08-17,,Active,0.0,99.9
4922,4922,1,2025-01-25,,Active,0.0,99.9
4923,4923,1,2025-08-07,,Active,0.15,84.92
4924,4924,3,2024-05-29,2025-02-03,Cancelled,0.15,509.92
4925,4925,1,2024-07-15,,Active,0.0,99.9
4926,4926,2,2024-03-05,,Active,0.05,237.4
4927,4927,2,2025-05-08,,Active,0.0,249.9
4928,4928,2,2025-06-19,,Active,0.1,224.91
4929,4929,2,2024-07-26,2025-03-05,Cancelled,0.2,199.92
4930,4930,4,2024-10-07,,Active,0.2,1199.92
4931,4931,3,2025-02-20,,Active,0.05,569.9
4932,4932,2,2025-07-06,,Active,0.0,249.9
4933,4933,2,2024-08-09,,Active,0.0,249.9
4934,4934,4,2024-12-22,,Active,0.0,1499.9
4935,4935,1,2024-05-15,,Active,0.0,99.9
4936,4936,2,2025-08-14,,Active,0.0,249.9
4937,4937,2,2025-09-30,,Active,0.05,237.4
4938,4938,1,2025-06-24,,Active,0.0,99.9
4939,4939,3,2025-08-19,,Active,0.1,539.91
4940,4940,3,2025-07-12,,Active,0.1,539.91
4941,4941,1,2025-09-02,,Active,0.0,99.9
4942,4942,2,2024-11-09,,Active,0.15,212.42
4943,4943,3,2024-05-30,2025-03-17,Cancelled,0.1,539.91
4944,4944,1,2025-12-03,,Active,0.0,99.9
4945,4945,3,2024-01-02,,Active,0.1,539.91
4946,4946,2,2024-10-23,2025-11-17,Cancelled,0.1,224.91
4947,4947,3,2025-06-14,,Active,0.0,599.9
4948,4948,1,2025-08-02,,Active,0.0,99.9
4949,4949,3,2025-05-16,,Active,0.0,599.9
4950,4950,2,2024-12-23,,Active,0.0,249.9
4951,4951,2,2025-11-05,,Active,0.2,199.92
4952,4952,2,2024-06-20,2025-10-27,Cancelled,0.2,199.92
4953,4953,2,2024-04-13,,Active,0.1,224.91
4954,4954,1,2025-04-04,,Active,0.0,99.9
4955,4955,2,2024-08-22,2024-11-19,Cancelled,0.0,249.9
4956,4956,2,2024-12-08,,Active,0.05,237.4
4957,4957,1,2024-11-29,2025-10-18,Cancelled,0.0,99.9
4958,4958,1,2024-07-12,2025-07-11,Cancelled,0.05,94.9
4959,4959,1,2025-12-30,,Active,0.0,99.9
4960,4960,3,2024-10-06,,Active,0.2,479.92
4961,4961,1,2025-05-05,,Active,0.0,99.9
4962,4962,2,2024-04-26,,Active,0.0,249.9
4963,4963,2,2025-12-25,,Active,0.0,249.9
4964,4964,2,2025-12-22,,Active,0.0,249.9
4965,4965,1,2024-02-20,,Active,0.0,99.9
4966,4966,1,2025-04-15,,Active,0.05,94.9
4967,4967,2,2025-03-10,,Active,0.15,212.42
4968,4968,4,2024-05-06,,Active,0.1,1349.91
4969,4969,2,2025-07-16,,Active,0.1,224.91
4970,4970,2,2025-07-12,,Active,0.2,199.92
4971,4971,1,2025-09-09,,Active,0.0,99.9
4972,4972,1,2025-03-15,,Active,0.1,89.91
4973,4973,2,2025-05-31,,Active,0.0,249.9
4974,4974,3,2025-06-12,,Active,0.05,569.9
4975,4975,1,2025-07-14,,Active,0.1,89.91
4976,4976,3,2025-03-03,,Active,0.05,569.9
4977,4977,2,2025-06-28,2025-11-23,Cancelled,0.0,249.9
4978,4978,3,2024-02-14,,Active,0.0,599.9
4979,4979,1,2025-03-27,,Active,0.15,84.92
4980,4980,1,2024-05-28,2025-12-05,Cancelled,0.15,84.92
4981,4981,4,2024-10-24,,Active,0.1,1349.91
4982,4982,3,2025-07-15,,Active,0.0,599.9
4983,4983,4,2024-03-24,,Active,0.0,1499.9
4984,4984,3,2025-07-05,,Active,0.0,599.9
4985,4985,3,2024-07-08,,Active,0.0,599.9
4986,4986,2,2025-07-05,,Active,0.0,249.9
